Stethoscope	ECG
-1.65771	-0.0708008
-1.05225	-0.0741577
-0.126038	-0.0787354
0.571899	-0.0823975
0.773926	-0.0845337
0.585022	-0.0848389
0.166931	-0.0839233
-0.321655	-0.0830078
-0.775146	-0.0808716
-1.07025	-0.0775146
-1.09711	-0.0735474
-0.825195	-0.0689697
-0.352783	-0.0637817
0.142517	-0.0588989
0.496521	-0.0552368
0.638733	-0.0531006
0.591431	-0.0521851
0.48584	-0.0521851
0.345459	-0.0527954
0.175171	-0.0531006
-0.0100708	-0.0531006
-0.210571	-0.0524902
-0.379028	-0.0509644
-0.465088	-0.0488281
-0.430908	-0.0460815
-0.30426	-0.0427246
-0.108948	-0.0390625
0.132141	-0.03479
0.379944	-0.0314331
0.613403	-0.0296021
0.833435	-0.0286865
0.959167	-0.0274658
0.901489	-0.0271606
0.678101	-0.0283813
0.340576	-0.0289917
-0.0289917	-0.0280762
-0.36438	-0.0271606
-0.610657	-0.0265503
-0.748901	-0.0256348
-0.778198	-0.0241089
-0.710144	-0.0222778
-0.586243	-0.0195313
-0.432739	-0.0167847
-0.256653	-0.0149536
-0.0872803	-0.0131226
0.0622559	-0.00976563
0.168152	-0.00488281
0.222778	0.000305176
0.239258	0.00549316
0.226746	0.0106812
0.191956	0.0164795
0.141296	0.0219727
0.0784302	0.0271606
0.0289917	0.0314331
0.0146484	0.0335693
0.0167847	0.0344849
0.0296021	0.0350952
0.0424194	0.0363159
0.0323486	0.0378418
0.0131226	0.039978
0.00366211	0.0424194
-0.00640869	0.045166
-0.0308228	0.0479126
-0.0717163	0.0518799
-0.0878906	0.0579834
-0.0543213	0.0650024
0.00976563	0.0717163
0.0747681	0.078125
0.117798	0.0836182
0.126343	0.088501
0.09552	0.0924683
0.0430298	0.0964355
-0.00457764	0.100098
-0.0308228	0.104065
-0.0384521	0.107727
-0.0411987	0.110168
-0.0488281	0.112305
-0.0680542	0.114746
-0.09552	0.117798
-0.119934	0.12085
-0.124207	0.124817
-0.10437	0.129395
-0.0759888	0.133667
-0.032959	0.136108
0.015564	0.137024
0.0613403	0.137024
0.105286	0.135803
0.143127	0.133057
0.165405	0.129089
0.163574	0.123596
0.139465	0.117188
0.107117	0.109558
0.0784302	0.101013
0.0585938	0.0933838
0.0411987	0.0863647
0.0183105	0.0790405
-0.0195313	0.0714111
-0.0762939	0.0643921
-0.130005	0.057373
-0.169373	0.0500488
-0.198975	0.043335
-0.230408	0.0369263
-0.257874	0.0314331
-0.26947	0.0268555
-0.240479	0.0219727
-0.186157	0.0167847
-0.174255	0.0115967
-0.233765	0.00732422
-0.301514	0.00305176
-0.215454	-0.00244141
0.288391	-0.00946045
1.02295	-0.0152588
1.46118	-0.0177002
1.36108	-0.0183105
0.81604	-0.0195313
0.116272	-0.0216675
-0.492554	-0.0238037
-0.867615	-0.0234985
-0.945435	-0.0213623
-0.750122	-0.0180054
-0.422058	-0.0146484
-0.13855	-0.0125122
-0.00732422	-0.0115967
-0.0344849	-0.0125122
-0.104065	-0.0134277
-0.101013	-0.0137329
-0.00335693	-0.0137329
0.141907	-0.0137329
0.288696	-0.0149536
0.417786	-0.0161743
0.48584	-0.017395
0.470886	-0.0183105
0.333862	-0.0201416
0.0927734	-0.0222778
-0.192566	-0.0241089
-0.451965	-0.0256348
-0.618591	-0.0268555
-0.660095	-0.0274658
-0.54657	-0.0265503
-0.299377	-0.0247192
0.0161743	-0.0219727
0.303955	-0.0186157
0.473328	-0.0152588
0.502014	-0.0115967
0.428772	-0.00854492
0.302429	-0.00579834
0.153809	-0.00274658
-0.00488281	0.000610352
-0.149231	0.00335693
-0.247192	0.00457764
-0.285034	0.00366211
-0.258484	0.00183105
-0.199585	0.000305176
-0.130615	-0.000915527
-0.0576782	-0.0012207
0.00305176	-0.000915527
0.0457764	-0.000305176
0.0753784	0.000305176
0.0805664	0.00152588
0.0683594	0.00335693
0.0415039	0.00579834
0.00671387	0.00823975
-0.03479	0.0106812
-0.0732422	0.0134277
-0.0909424	0.0161743
-0.0872803	0.0183105
-0.0616455	0.0192261
-0.00701904	0.0204468
0.057373	0.0222778
0.121155	0.0247192
0.198059	0.0268555
0.22522	0.0292969
0.223389	0.0326538
0.222473	0.0369263
0.170288	0.0415039
0.098877	0.0454712
0.0338745	0.0482178
0.010376	0.0500488
0.00640869	0.0512695
0.00976563	0.0527954
0.00610352	0.0540161
-0.0192261	0.0546265
-0.0735474	0.0558472
-0.141296	0.0588989
-0.195618	0.0631714
-0.220947	0.0683594
-0.217285	0.0732422
-0.197754	0.0769043
-0.180664	0.0805664
-0.175781	0.0848389
-0.158386	0.0875854
-0.0921631	0.0888062
0.0698853	0.088501
0.141296	0.0863647
0.138855	0.0814819
0.0698853	0.0747681
0.0222778	0.0665283
0.00396729	0.0585938
0.0109863	0.0497437
0.0183105	0.0396729
0.0241089	0.0289917
0.0436401	0.0177002
0.0741577	0.00610352
0.117188	-0.00579834
0.128174	-0.0183105
0.148926	-0.0296021
0.1297	-0.039978
0.0219727	-0.0485229
-0.108032	-0.0546265
-0.180359	-0.0598145
-0.172424	-0.0634766
-0.0848389	-0.065918
0.0253296	-0.065918
0.115662	-0.0640869
0.167236	-0.0616455
0.174561	-0.0595093
0.137329	-0.0595093
0.0759888	-0.0613403
0.0183105	-0.0640869
-0.0259399	-0.0674438
-0.0515747	-0.0717163
-0.0616455	-0.0765991
-0.0552368	-0.0823975
-0.0424194	-0.0891113
-0.0448608	-0.0964355
-0.057373	-0.10437
-0.0653076	-0.109863
-0.0601196	-0.111389
-0.0488281	-0.107727
-0.043335	-0.098877
-0.038147	-0.0836182
-0.0421143	-0.0576782
-0.0585938	-0.0170898
-0.0738525	0.0408936
-0.0845337	0.115051
-0.09552	0.202026
-0.10498	0.297546
-0.0958252	0.39978
-0.0537109	0.506287
0.0231934	0.612488
0.114136	0.712891
0.187073	0.798035
0.249023	0.855713
0.305786	0.87677
0.339966	0.856934
0.354614	0.794983
0.369873	0.69458
0.39093	0.563965
0.393372	0.411682
0.348206	0.248108
0.183716	0.0842285
-0.170593	-0.0695801
-0.705261	-0.201721
-1.42639	-0.301819
-2.25555	-0.366516
-2.70935	-0.395813
-2.25586	-0.394592
-0.836792	-0.368347
1.02051	-0.325317
2.51801	-0.274658
3.14362	-0.223694
2.94922	-0.178223
2.29614	-0.140991
1.43982	-0.113525
0.431213	-0.0958252
-0.628662	-0.0845337
-1.4212	-0.0778198
-1.63269	-0.0735474
-1.24878	-0.0726318
-0.588074	-0.0732422
-0.00427246	-0.0747681
0.318298	-0.0765991
0.37262	-0.0787354
0.207214	-0.0811768
-0.129089	-0.083313
-0.515747	-0.0842285
-0.779724	-0.0845337
-0.845947	-0.0842285
-0.745544	-0.0836182
-0.516052	-0.0820923
-0.232544	-0.0802612
0.0259399	-0.0778198
0.232544	-0.0750732
0.391846	-0.0726318
0.507813	-0.0701904
0.57251	-0.067749
0.54718	-0.0653076
0.400696	-0.062561
0.147705	-0.0601196
-0.154419	-0.0576782
-0.424194	-0.0558472
-0.582275	-0.0546265
-0.597534	-0.0531006
-0.470581	-0.0518799
-0.248108	-0.0506592
0.0234985	-0.0491333
0.301208	-0.0473022
0.548096	-0.0454712
0.747375	-0.043335
0.879211	-0.0402832
0.905762	-0.0372314
0.79834	-0.0344849
0.550232	-0.0332642
0.198975	-0.0323486
-0.187378	-0.0305176
-0.523987	-0.0274658
-0.744324	-0.0241089
-0.812378	-0.0210571
-0.707092	-0.0192261
-0.50415	-0.0189209
-0.307922	-0.0177002
-0.177002	-0.015564
-0.0991821	-0.0134277
-0.0384521	-0.0115967
0.0311279	-0.00976563
0.105591	-0.00762939
0.163269	-0.00457764
0.197754	-0.0012207
0.210571	0.00274658
0.209961	0.00732422
0.195313	0.0125122
0.169983	0.0180054
0.157471	0.0234985
0.143127	0.0296021
0.110474	0.0354004
0.0567627	0.0402832
0.00244141	0.0445557
-0.0259399	0.0488281
-0.0186157	0.0534058
-0.00335693	0.0585938
-0.0137329	0.0634766
-0.0430298	0.0683594
-0.0915527	0.0735474
-0.128784	0.0793457
-0.15686	0.0842285
-0.160522	0.0875854
-0.143433	0.0906372
-0.116272	0.0939941
-0.0878906	0.0973511
-0.0494385	0.101318
-0.00274658	0.105286
0.0436401	0.108948
0.0744629	0.112915
0.0741577	0.116272
0.050354	0.119629
0.0140381	0.122681
-0.022583	0.125122
-0.0579834	0.126343
-0.0646973	0.126343
-0.0418091	0.125122
0.000610352	0.123596
0.0448608	0.121765
0.0662231	0.119934
0.0823975	0.117493
0.0845337	0.114746
0.0695801	0.112
0.0430298	0.108643
0.0219727	0.10437
0.0146484	0.098877
0.027771	0.0939941
0.045166	0.0897217
0.0662231	0.0842285
0.0796509	0.0765991
0.0769043	0.0683594
0.0543213	0.0601196
0.000305176	0.0524902
-0.0759888	0.0445557
-0.146484	0.0363159
-0.18219	0.0283813
-0.19104	0.0201416
-0.2005	0.012207
-0.208435	0.00518799
-0.19928	-0.00152588
-0.162048	-0.00762939
-0.0976563	-0.0125122
-0.0744629	-0.0167847
-0.182495	-0.0210571
-0.353088	-0.0244141
-0.413818	-0.0265503
0.0582886	-0.0283813
0.941162	-0.0299072
1.65283	-0.0320435
1.83655	-0.0341797
1.44745	-0.0360107
0.658264	-0.0369263
-0.26825	-0.0375366
-1.05316	-0.0387573
-1.45996	-0.0405884
-1.38947	-0.0418091
-0.993347	-0.0424194
-0.553894	-0.0430298
-0.252075	-0.0430298
-0.109558	-0.0408936
-0.0512695	-0.0372314
-0.0180054	-0.0341797
0.00701904	-0.0317383
0.102234	-0.0289917
0.302734	-0.0253296
0.538025	-0.0219727
0.68512	-0.0195313
0.662537	-0.0183105
0.475464	-0.0189209
0.218811	-0.020752
-0.0326538	-0.022583
-0.221252	-0.0238037
-0.320129	-0.0244141
-0.333252	-0.0253296
-0.278015	-0.0268555
-0.189819	-0.0274658
-0.0915527	-0.0265503
0.00427246	-0.0256348
0.0869751	-0.0244141
0.126648	-0.022583
0.127258	-0.020752
0.0924683	-0.0198364
0.0500488	-0.0195313
-0.000915527	-0.0195313
-0.0683594	-0.0192261
-0.145569	-0.0192261
-0.220947	-0.0192261
-0.282288	-0.0195313
-0.318909	-0.0201416
-0.322876	-0.0213623
-0.280151	-0.0228882
-0.188293	-0.0244141
-0.0570679	-0.0259399
0.0869751	-0.027771
0.197754	-0.0292969
0.282898	-0.0289917
0.35675	-0.0271606
0.415344	-0.0241089
0.439453	-0.0198364
0.408325	-0.0152588
0.334167	-0.00976563
0.242615	-0.00366211
0.131531	0.00396729
0.000610352	0.0115967
-0.13916	0.0177002
-0.262451	0.0228882
-0.344238	0.0265503
-0.377197	0.0296021
-0.367432	0.0326538
-0.325317	0.0350952
-0.266724	0.0366211
-0.200195	0.0378418
-0.1474	0.0387573
-0.102234	0.0393677
-0.0482178	0.0402832
0.0115967	0.0408936
0.0720215	0.0418091
0.126038	0.0436401
0.171509	0.0466919
0.206299	0.0497437
0.224304	0.0518799
0.233459	0.0549316
0.227966	0.0579834
0.19989	0.06073
0.162659	0.0616455
0.124207	0.06073
0.0970459	0.0582886
0.0836182	0.0534058
0.0772095	0.045166
0.0769043	0.0344849
0.0830078	0.0219727
0.0683594	0.0100708
0.0332642	-0.00152588
-0.00732422	-0.0131226
-0.0579834	-0.0244141
-0.125732	-0.0338745
-0.19989	-0.0415039
-0.260315	-0.0476074
-0.304565	-0.0524902
-0.328064	-0.0567627
-0.327148	-0.0601196
-0.310974	-0.0628662
-0.280151	-0.0653076
-0.218811	-0.0689697
-0.122986	-0.0732422
-0.0149536	-0.0769043
0.0787354	-0.0805664
0.137634	-0.0839233
0.159912	-0.0869751
0.158386	-0.0888062
0.155029	-0.0894165
0.157776	-0.0891113
0.177917	-0.0881958
0.198059	-0.0881958
0.195923	-0.0906372
0.18219	-0.0946045
0.151062	-0.100708
0.109558	-0.108337
0.0744629	-0.116272
0.0534058	-0.122681
0.0473022	-0.126343
0.0476074	-0.125427
0.0396729	-0.117493
0.0305176	-0.0976563
0.0100708	-0.0613403
-0.0201416	-0.00610352
-0.0622559	0.067749
-0.125427	0.15686
-0.193176	0.257263
-0.257568	0.365295
-0.297241	0.478516
-0.272522	0.592957
-0.179749	0.704041
-0.0152588	0.802002
0.17334	0.873413
0.326538	0.907288
0.420532	0.898132
0.449219	0.844421
0.440369	0.747375
0.404358	0.613403
0.33783	0.452576
0.224609	0.275879
0.0228882	0.0967407
-0.290833	-0.0720215
-0.728455	-0.21759
-1.41724	-0.3302
-2.34436	-0.404663
-2.97852	-0.439148
-2.61047	-0.437012
-1.0199	-0.405273
1.26923	-0.354004
3.2486	-0.294495
4.12506	-0.237732
3.79547	-0.189514
2.77527	-0.152893
1.60828	-0.127869
0.435181	-0.114136
-0.822144	-0.109253
-2.04041	-0.110474
-2.81464	-0.113831
-2.80304	-0.117798
-1.99585	-0.12146
-0.682983	-0.123596
0.627747	-0.124207
1.46362	-0.123901
1.61346	-0.123291
1.15845	-0.121765
0.396118	-0.119019
-0.339355	-0.115356
-0.829773	-0.111389
-1.00739	-0.106812
-0.936279	-0.101929
-0.724487	-0.0976563
-0.45929	-0.0942993
-0.171814	-0.0900269
0.16449	-0.0854492
0.518799	-0.0817871
0.801697	-0.0802612
0.904846	-0.0802612
0.782471	-0.0811768
0.484924	-0.0814819
0.106201	-0.0805664
-0.254517	-0.0787354
-0.535583	-0.0769043
-0.708923	-0.0756836
-0.759583	-0.0744629
-0.673218	-0.0726318
-0.464172	-0.0695801
-0.159302	-0.065918
0.195313	-0.062561
0.52948	-0.0592041
0.777893	-0.0561523
0.894775	-0.0531006
0.874939	-0.0500488
0.753174	-0.0476074
0.540771	-0.0457764
0.268555	-0.0445557
-0.0280762	-0.0436401
-0.304871	-0.0430298
-0.525818	-0.0424194
-0.679626	-0.0424194
-0.74585	-0.0424194
-0.689392	-0.0415039
-0.539246	-0.0393677
-0.359192	-0.0363159
-0.195313	-0.0323486
-0.119629	-0.0283813
-0.108032	-0.0228882
-0.085144	-0.0167847
-0.00701904	-0.010376
0.111389	-0.00518799
0.209045	-0.0012207
0.258484	0.0012207
0.263062	0.00244141
0.257263	0.00305176
0.247498	0.00396729
0.216675	0.00549316
0.164795	0.00793457
0.115051	0.0106812
0.0872803	0.0152588
0.0891113	0.0210571
0.124817	0.0265503
0.186157	0.0314331
0.238953	0.0369263
0.218201	0.0442505
0.119629	0.0521851
-0.027771	0.0585938
-0.169373	0.0631714
-0.267029	0.0668335
-0.31311	0.0714111
-0.306702	0.0765991
-0.264893	0.0820923
-0.203857	0.0869751
-0.134888	0.0906372
-0.0704956	0.0939941
-0.0231934	0.0979614
0.00701904	0.101318
0.0344849	0.10376
0.055542	0.107117
0.0811768	0.111084
0.12207	0.115051
0.163879	0.118103
0.186462	0.121155
0.193481	0.123596
0.210571	0.124512
0.206909	0.123596
0.176392	0.121155
0.12085	0.117493
0.0561523	0.112305
-0.0177002	0.105286
-0.0753784	0.0976563
-0.109558	0.0894165
-0.13092	0.0808716
-0.163879	0.0726318
-0.212097	0.0653076
-0.238953	0.0582886
-0.235901	0.0506592
-0.198059	0.0424194
-0.151367	0.0344849
-0.102844	0.027771
-0.0662231	0.020752
-0.0543213	0.0131226
-0.0656128	0.00549316
-0.0769043	-0.000610352
-0.0857544	-0.00610352
-0.0701904	-0.0109863
-0.0424194	-0.0152588
0.00213623	-0.0186157
0.0561523	-0.0219727
0.0753784	-0.0253296
-0.0195313	-0.0286865
-0.220642	-0.0314331
-0.43396	-0.0335693
-0.211182	-0.0369263
0.536804	-0.0411987
1.34186	-0.0448608
1.67969	-0.0473022
1.29913	-0.0485229
0.410156	-0.0488281
-0.56488	-0.0482178
-1.26617	-0.0473022
-1.51306	-0.0457764
-1.28815	-0.0436401
-0.775757	-0.0405884
-0.20874	-0.0378418
0.251465	-0.0354004
0.545654	-0.0338745
0.662231	-0.0332642
0.627747	-0.0338745
0.491943	-0.0350952
0.314026	-0.0350952
0.15686	-0.0335693
0.0534058	-0.0320435
0.00305176	-0.0320435
-0.0143433	-0.032959
-0.0262451	-0.0341797
-0.050354	-0.0344849
-0.101318	-0.0341797
-0.162354	-0.0341797
-0.216064	-0.0354004
-0.247192	-0.0366211
-0.242615	-0.0369263
-0.205078	-0.0360107
-0.155334	-0.0350952
-0.109253	-0.0338745
-0.0650024	-0.0323486
-0.00915527	-0.0302124
0.0561523	-0.0268555
0.117493	-0.0250244
0.16449	-0.0244141
0.187073	-0.0247192
0.187073	-0.0247192
0.166321	-0.0247192
0.130615	-0.0247192
0.093689	-0.0253296
0.0738525	-0.0259399
0.0665283	-0.0271606
0.0595093	-0.0271606
0.0454712	-0.0262451
0.0158691	-0.0247192
-0.0363159	-0.0234985
-0.11261	-0.0228882
-0.206604	-0.022583
-0.291748	-0.0210571
-0.33844	-0.0189209
-0.338745	-0.0167847
-0.304871	-0.0137329
-0.249634	-0.010376
-0.188293	-0.00732422
-0.13855	-0.00457764
-0.104065	-0.00183105
-0.0686646	0.000915527
-0.0125122	0.00335693
0.065918	0.00549316
0.155029	0.00823975
0.23407	0.0119019
0.290222	0.0158691
0.319519	0.0192261
0.325012	0.0222778
0.312805	0.0256348
0.286255	0.0292969
0.241394	0.0332642
0.188293	0.0372314
0.145264	0.0421143
0.122375	0.0469971
0.105286	0.0515747
0.0805664	0.0558472
0.0463867	0.0595093
0.00183105	0.0634766
-0.0384521	0.0671387
-0.0616455	0.0695801
-0.0924683	0.0695801
-0.131836	0.0674438
-0.151367	0.0631714
-0.150452	0.0570679
-0.139465	0.0485229
-0.117493	0.0387573
-0.085144	0.0292969
-0.0717163	0.0198364
-0.0924683	0.00976563
-0.1297	-0.000915527
-0.0500488	-0.0109863
0.0747681	-0.0201416
0.1474	-0.0299072
0.124207	-0.0384521
0.0561523	-0.0469971
-0.0848389	-0.0549316
-0.250549	-0.0628662
-0.359192	-0.0701904
-0.37262	-0.0769043
-0.306396	-0.0830078
-0.174255	-0.088501
-0.0683594	-0.0930786
-0.0601196	-0.0958252
-0.0686646	-0.0976563
-0.0515747	-0.098877
0.0167847	-0.098877
0.117798	-0.0976563
0.164795	-0.09552
0.154114	-0.0924683
0.126953	-0.0900269
0.116272	-0.0881958
0.122375	-0.088501
0.144653	-0.0909424
0.17334	-0.0961304
0.214539	-0.102844
0.215759	-0.109863
0.161133	-0.115967
0.0997925	-0.119629
0.0415039	-0.118713
-0.0119019	-0.109558
-0.0756836	-0.0872803
-0.10376	-0.0473022
-0.0619507	0.0115967
0.00976563	0.0891113
-0.0357056	0.181885
-0.135803	0.286865
-0.191345	0.400696
-0.137329	0.519104
-0.0534058	0.637207
0.017395	0.749817
0.234985	0.845642
-0.102234	0.911865
-0.278625	0.93811
0.0967407	0.919189
0.698242	0.852966
1.16486	0.741882
1.19202	0.594788
0.847778	0.422974
0.313721	0.240173
-0.252075	0.0604248
-0.747986	-0.105896
-1.20056	-0.246887
-1.7746	-0.352478
-2.59735	-0.41748
-3.15369	-0.441589
-2.62604	-0.429993
-0.74646	-0.391846
1.87592	-0.336914
4.03839	-0.275879
4.77875	-0.218506
3.98926	-0.171814
2.40479	-0.138855
0.815125	-0.119019
-0.532837	-0.108948
-1.69128	-0.106201
-2.612	-0.107117
-3.05939	-0.110474
-2.82318	-0.114441
-1.9104	-0.117493
-0.565491	-0.119629
0.769958	-0.120239
1.65405	-0.119934
1.8512	-0.119324
1.40808	-0.118103
0.59967	-0.117188
-0.234985	-0.116882
-0.857849	-0.116882
-1.17065	-0.116577
-1.18317	-0.115356
-0.97168	-0.114136
-0.616455	-0.113525
-0.155029	-0.11322
0.385742	-0.112915
0.910339	-0.11261
1.26648	-0.112305
1.32507	-0.110779
1.07361	-0.108337
0.618286	-0.106812
0.100708	-0.104065
-0.350342	-0.0991821
-0.670776	-0.0930786
-0.844421	-0.0866699
-0.886536	-0.0811768
-0.783997	-0.0762939
-0.53009	-0.0723267
-0.164185	-0.0689697
0.22644	-0.0674438
0.545044	-0.0662231
0.744019	-0.0653076
0.836792	-0.0650024
0.841675	-0.0653076
0.755615	-0.0656128
0.584412	-0.0656128
0.346985	-0.0634766
0.0762939	-0.0595093
-0.187378	-0.0552368
-0.418396	-0.0509644
-0.606689	-0.0482178
-0.733643	-0.0466919
-0.783997	-0.0457764
-0.750732	-0.0445557
-0.656738	-0.0436401
-0.523376	-0.043335
-0.366821	-0.0430298
-0.221252	-0.0427246
-0.106201	-0.0427246
-0.00915527	-0.0421143
0.0942993	-0.039978
0.215759	-0.0360107
0.317383	-0.0308228
0.377197	-0.0256348
0.396423	-0.0204468
0.375977	-0.0143433
0.33783	-0.00671387
0.291138	0.00213623
0.261841	0.0119019
0.262756	0.0216675
0.272522	0.0308228
0.255432	0.0390625
0.206299	0.0463867
0.138855	0.0527954
0.0668335	0.0585938
-0.00152588	0.0631714
-0.0631714	0.0662231
-0.13916	0.0680542
-0.233765	0.0701904
-0.335388	0.0726318
-0.401611	0.0747681
-0.395813	0.0769043
-0.340271	0.0793457
-0.254822	0.0830078
-0.15686	0.0878906
-0.067749	0.0930786
0.00610352	0.0970459
0.0604248	0.100098
0.100708	0.103455
0.115051	0.106506
0.098877	0.108032
0.0738525	0.108337
0.0479126	0.107422
0.0314331	0.105286
0.00366211	0.103149
-0.015564	0.101013
-0.00701904	0.0985718
0.020752	0.0952148
0.0564575	0.0909424
0.0708008	0.0860596
0.0738525	0.0814819
0.0747681	0.078125
0.0744629	0.0738525
0.0759888	0.0683594
0.0732422	0.0619507
0.0485229	0.0552368
0.00457764	0.0485229
-0.0140381	0.0424194
0.00640869	0.0360107
0.0518799	0.0292969
0.102844	0.022583
0.145874	0.0158691
0.150146	0.00946045
0.0946045	0.00305176
-0.00427246	-0.00274658
-0.113525	-0.00823975
-0.203552	-0.0140381
-0.244446	-0.0195313
-0.237427	-0.0247192
-0.21698	-0.0292969
-0.233459	-0.0341797
-0.354614	-0.0393677
-0.549622	-0.0436401
-0.716248	-0.0466919
-0.349426	-0.0491333
0.585632	-0.0512695
1.49719	-0.0527954
1.8103	-0.0537109
1.32294	-0.0543213
0.348206	-0.0540161
-0.614319	-0.0527954
-1.15051	-0.0506592
-1.08704	-0.0488281
-0.554199	-0.0463867
0.0747681	-0.043335
0.480652	-0.0408936
0.53833	-0.0384521
0.3125	-0.0369263
-0.0164795	-0.0354004
-0.27771	-0.0335693
-0.395508	-0.0317383
-0.37262	-0.0299072
-0.289307	-0.0283813
-0.21637	-0.0268555
-0.203552	-0.0253296
-0.225525	-0.0250244
-0.239868	-0.0256348
-0.223083	-0.0259399
-0.17334	-0.0262451
-0.090332	-0.0265503
0.00793457	-0.0265503
0.119629	-0.0271606
0.236816	-0.0280762
0.340576	-0.0286865
0.409241	-0.0286865
0.431824	-0.0280762
0.398865	-0.0259399
0.327148	-0.0234985
0.261536	-0.0219727
0.202332	-0.0216675
0.148926	-0.0219727
0.0939941	-0.0231934
0.0372314	-0.0241089
-0.0250244	-0.0247192
-0.0939941	-0.0259399
-0.180664	-0.0280762
-0.264282	-0.0308228
-0.323792	-0.0326538
-0.346069	-0.0335693
-0.342102	-0.0341797
-0.318298	-0.0350952
-0.271912	-0.0344849
-0.219116	-0.032959
-0.169067	-0.0308228
-0.119629	-0.0296021
-0.0622559	-0.0292969
-0.0137329	-0.0289917
0.062561	-0.0283813
0.171509	-0.0274658
0.270996	-0.0268555
0.333862	-0.0262451
0.350342	-0.0247192
0.323792	-0.0222778
0.273438	-0.0189209
0.206909	-0.0149536
0.124207	-0.010376
0.0296021	-0.00579834
-0.0640869	-0.000610352
-0.132446	0.00549316
-0.163879	0.0115967
-0.167236	0.0167847
-0.166931	0.0204468
-0.177917	0.0228882
-0.187683	0.0238037
-0.17395	0.0241089
-0.135498	0.0247192
-0.0805664	0.0253296
-0.00854492	0.0268555
0.0671387	0.0292969
0.133362	0.0320435
0.180054	0.0350952
0.207825	0.0387573
0.214233	0.043335
0.201416	0.0479126
0.192871	0.0518799
0.176086	0.0543213
0.122375	0.0543213
0.0375366	0.0524902
-0.055542	0.0494385
-0.128784	0.0454712
-0.163269	0.0408936
-0.177612	0.03479
-0.177917	0.0280762
-0.162354	0.0213623
-0.143433	0.0140381
-0.126648	0.00549316
-0.110779	-0.00335693
-0.0952148	-0.0119019
-0.0765991	-0.020752
-0.0631714	-0.0305176
-0.0567627	-0.0415039
-0.0408936	-0.0524902
-0.00793457	-0.0628662
0.0335693	-0.0714111
0.0839233	-0.0787354
0.14679	-0.0842285
0.20752	-0.0878906
0.231934	-0.0891113
0.214844	-0.0891113
0.158386	-0.0881958
0.0701904	-0.0860596
-0.0286865	-0.0836182
-0.118713	-0.0805664
-0.169983	-0.0772095
-0.171509	-0.0753784
-0.128784	-0.0753784
-0.0759888	-0.0769043
-0.0354004	-0.0784302
-0.0115967	-0.0820923
-0.000915527	-0.0888062
0.000305176	-0.0982666
0.00579834	-0.109253
0.0286865	-0.119934
0.065918	-0.128479
0.116272	-0.133362
0.175171	-0.132446
0.231018	-0.124512
0.27771	-0.107422
0.294495	-0.0769043
0.266113	-0.0292969
0.181885	0.0372314
0.0323486	0.121155
-0.158997	0.218811
-0.34668	0.326233
-0.491943	0.440063
-0.557251	0.55603
-0.510864	0.669556
-0.362244	0.775757
-0.15564	0.862427
0.0592041	0.915222
0.231018	0.925903
0.342712	0.889893
0.40741	0.807495
0.429993	0.684814
0.405884	0.531921
0.352173	0.359192
0.236206	0.178528
-0.0115967	0.00335693
-0.400391	-0.152893
-0.912781	-0.278625
-1.67603	-0.366821
-2.64069	-0.414429
-3.00293	-0.423279
-1.77551	-0.39978
0.605469	-0.354004
3.42773	-0.297546
5.3418	-0.239868
5.31769	-0.187683
3.46344	-0.146484
0.886536	-0.118103
-1.2854	-0.101318
-2.61475	-0.093689
-3.16254	-0.0930786
-3.0661	-0.0958252
-2.42828	-0.0985718
-1.40533	-0.0994873
-0.166626	-0.098877
1.05621	-0.0976563
1.93787	-0.0964355
2.18384	-0.09552
1.70319	-0.09552
0.677185	-0.0964355
-0.444031	-0.0973511
-1.22986	-0.0973511
-1.56372	-0.0976563
-1.5036	-0.0976563
-1.16943	-0.0973511
-0.690918	-0.0964355
-0.145874	-0.0946045
0.411072	-0.0918579
0.926208	-0.0891113
1.31531	-0.0860596
1.46149	-0.0830078
1.31836	-0.0808716
0.92865	-0.0790405
0.396729	-0.0778198
-0.144348	-0.0772095
-0.602722	-0.0769043
-0.921326	-0.0759888
-1.07544	-0.0750732
-1.04645	-0.0747681
-0.831909	-0.072937
-0.464783	-0.0692749
-0.0299072	-0.0656128
0.363464	-0.0628662
0.621033	-0.06073
0.714722	-0.0585938
0.693359	-0.0567627
0.636292	-0.0552368
0.516968	-0.0531006
0.275269	-0.0524902
-0.0527954	-0.0531006
-0.360718	-0.0527954
-0.531616	-0.0521851
-0.545349	-0.0509644
-0.487976	-0.0500488
-0.44281	-0.0485229
-0.429688	-0.0457764
-0.422058	-0.0405884
-0.42572	-0.0332642
-0.404358	-0.0253296
-0.353699	-0.0192261
-0.314941	-0.0152588
-0.328064	-0.0112915
-0.206909	-0.00762939
-0.273438	-0.00518799
-0.043335	-0.00366211
0.260925	-0.00335693
0.458984	-0.00366211
0.874329	-0.00305176
0.874329	-0.00152588
0.713501	0.0012207
0.452881	0.00579834
0.338135	0.0106812
0.353394	0.0158691
0.428162	0.0216675
0.605164	0.0289917
0.188293	0.0366211
-0.811462	0.043335
-0.755005	0.0488281
-0.104675	0.0534058
0.527039	0.0588989
0.616455	0.0665283
0.167236	0.0753784
-0.266724	0.0830078
-0.410156	0.088501
-0.417786	0.0921631
-0.359192	0.0952148
-0.172119	0.098877
0.144653	0.101929
0.499878	0.10437
0.344849	0.104675
0.117188	0.10498
-0.0512695	0.105591
